Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,ramo-baby-short-sleeve-tee-b102bs,Ramo Baby Short Sleeve Tee,Tee,185gsm 100% organic cotton babies short sleeve envelope neck interlock knit which gives superior softness and comfort,published,https://www.ramo.com.au/persistent/catalogue_images/products/b102bs_baby_short_sleeve_tee_hero.jpg,,,,,,,,,True,,,,,https://www.ramo.com.au/persistent/catalogue_images/products/b102bs_baby_short_sleeve_tee_hero.jpg,,False,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,0 / White,B102BS_WH_0,,,,,True,False,B102BS_WH_0,,,,,,,Size,0,Colour,White,,7.9,,,0,,
,ramo-baby-short-sleeve-tee-b102bs,Ramo Baby Short Sleeve Tee,Tee,185gsm 100% organic cotton babies short sleeve envelope neck interlock knit which gives superior softness and comfort,published,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White.jpg,,,,,,,,,True,,,,,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White.jpg,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_1.jpg,False,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,00 / White,B102BS_WH_00,,,,,True,False,B102BS_WH_00,,,,,,,Size,00,Colour,White,,7.9,,,1,,
,ramo-baby-short-sleeve-tee-b102bs,Ramo Baby Short Sleeve Tee,Tee,185gsm 100% organic cotton babies short sleeve envelope neck interlock knit which gives superior softness and comfort,published,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White.jpg,,,,,,,,,True,,,,,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White.jpg,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_1.jpg,False,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,2 / White,B102BS_WH_2,,,,,True,False,B102BS_WH_2,,,,,,,Size,2,Colour,White,,7.9,,,2,,
,ramo-baby-short-sleeve-tee-b102bs,Ramo Baby Short Sleeve Tee,Tee,185gsm 100% organic cotton babies short sleeve envelope neck interlock knit which gives superior softness and comfort,published,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Pink.jpg,,,,,,,,,True,,,,,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Pink.jpg,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_1.jpg,False,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,0 / White/Pink,B102BS_WP_0,,,,,True,False,B102BS_WP_0,,,,,,,Size,0,Colour,White/Pink,,7.9,,,3,,
,ramo-baby-short-sleeve-tee-b102bs,Ramo Baby Short Sleeve Tee,Tee,185gsm 100% organic cotton babies short sleeve envelope neck interlock knit which gives superior softness and comfort,published,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Pink.jpg,,,,,,,,,True,,,,,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Pink.jpg,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_1.jpg,False,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,00 / White/Pink,B102BS_WP_00,,,,,True,False,B102BS_WP_00,,,,,,,Size,00,Colour,White/Pink,,7.9,,,4,,
,ramo-baby-short-sleeve-tee-b102bs,Ramo Baby Short Sleeve Tee,Tee,185gsm 100% organic cotton babies short sleeve envelope neck interlock knit which gives superior softness and comfort,published,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Pink.jpg,,,,,,,,,True,,,,,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Pink.jpg,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_1.jpg,False,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,2 / White/Pink,B102BS_WP_2,,,,,True,False,B102BS_WP_2,,,,,,,Size,2,Colour,White/Pink,,7.9,,,5,,
,ramo-baby-short-sleeve-tee-b102bs,Ramo Baby Short Sleeve Tee,Tee,185gsm 100% organic cotton babies short sleeve envelope neck interlock knit which gives superior softness and comfort,published,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Sky.jpg,,,,,,,,,True,,,,,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Sky.jpg,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_1.jpg,False,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,0 / White/Sky Blue,B102BS_WS_0,,,,,True,False,B102BS_WS_0,,,,,,,Size,0,Colour,White/Sky Blue,,7.9,,,6,,
,ramo-baby-short-sleeve-tee-b102bs,Ramo Baby Short Sleeve Tee,Tee,185gsm 100% organic cotton babies short sleeve envelope neck interlock knit which gives superior softness and comfort,published,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Sky.jpg,,,,,,,,,True,,,,,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Sky.jpg,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_1.jpg,False,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,00 / White/Sky Blue,B102BS_WS_00,,,,,True,False,B102BS_WS_00,,,,,,,Size,00,Colour,White/Sky Blue,,7.9,,,7,,
,ramo-baby-short-sleeve-tee-b102bs,Ramo Baby Short Sleeve Tee,Tee,185gsm 100% organic cotton babies short sleeve envelope neck interlock knit which gives superior softness and comfort,published,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Sky.jpg,,,,,,,,,True,,,,,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Sky.jpg,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_1.jpg,False,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,2 / White/Sky Blue,B102BS_WS_2,,,,,True,False,B102BS_WS_2,,,,,,,Size,2,Colour,White/Sky Blue,,7.9,,,8,,
,ramo-baby-short-sleeve-tee-b102bs,Ramo Baby Short Sleeve Tee,Tee,185gsm 100% organic cotton babies short sleeve envelope neck interlock knit which gives superior softness and comfort,published,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Yellow.jpg,,,,,,,,,True,,,,,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_White_Yellow.jpg,https://www.ramo.com.au/persistent/catalogue_images/products/B102BS_1.jpg,False,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,0 / White/Yellow,B102BS_WY_0,,,,,True,False,B102BS_WY_0,,,,,,,Size,0,Colour,White/Yellow,,7.9,,,9,,
