Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,ramo-mens-accelerator-cool-dry-singlet-t448sg,Ramo Mens Accelerator Cool Dry Singlet,Accelerator Range,"130 gsm 100% polyester with sweat-wicking capabilities. The cool dry fabric wicks the sweat away from the skin to surface which helps to enhance evaporation. Keeps you cool, dry and comfortable Part of the ACCELERATOR Series: 12 colours Contrasting obliques with visible side seams for a fierce sporty effect Sweat-wicking technology Singlets available in mens and kids Ideal for teamwear and sportswear",published,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_redwhite_front-01KPTJ032M47HH9ZPCPZSF1MK9.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_redwhite_front-01KPTJ032M47HH9ZPCPZSF1MK9.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/T448SG_1-01KPTHZT277T8JM17VZER4JCJP.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,4X / Red/White,T448SG_REDW_4X,,,,,true,false,T448SG_REDW_4X,,,,,,,Size,4X,Colour,Red/White,,8.80,,,78,,
,ramo-mens-accelerator-cool-dry-singlet-t448sg,Ramo Mens Accelerator Cool Dry Singlet,Accelerator Range,"130 gsm 100% polyester with sweat-wicking capabilities. The cool dry fabric wicks the sweat away from the skin to surface which helps to enhance evaporation. Keeps you cool, dry and comfortable Part of the ACCELERATOR Series: 12 colours Contrasting obliques with visible side seams for a fierce sporty effect Sweat-wicking technology Singlets available in mens and kids Ideal for teamwear and sportswear",published,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_redwhite_front-01KPTJ032M47HH9ZPCPZSF1MK9.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_redwhite_front-01KPTJ032M47HH9ZPCPZSF1MK9.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/T448SG_1-01KPTHZT277T8JM17VZER4JCJP.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,L / Red/White,T448SG_REDW_L,,,,,true,false,T448SG_REDW_L,,,,,,,Size,L,Colour,Red/White,,8.80,,,79,,
,ramo-mens-accelerator-cool-dry-singlet-t448sg,Ramo Mens Accelerator Cool Dry Singlet,Accelerator Range,"130 gsm 100% polyester with sweat-wicking capabilities. The cool dry fabric wicks the sweat away from the skin to surface which helps to enhance evaporation. Keeps you cool, dry and comfortable Part of the ACCELERATOR Series: 12 colours Contrasting obliques with visible side seams for a fierce sporty effect Sweat-wicking technology Singlets available in mens and kids Ideal for teamwear and sportswear",published,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_redwhite_front-01KPTJ032M47HH9ZPCPZSF1MK9.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_redwhite_front-01KPTJ032M47HH9ZPCPZSF1MK9.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/T448SG_1-01KPTHZT277T8JM17VZER4JCJP.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,M / Red/White,T448SG_REDW_M,,,,,true,false,T448SG_REDW_M,,,,,,,Size,M,Colour,Red/White,,8.80,,,80,,
,ramo-mens-accelerator-cool-dry-singlet-t448sg,Ramo Mens Accelerator Cool Dry Singlet,Accelerator Range,"130 gsm 100% polyester with sweat-wicking capabilities. The cool dry fabric wicks the sweat away from the skin to surface which helps to enhance evaporation. Keeps you cool, dry and comfortable Part of the ACCELERATOR Series: 12 colours Contrasting obliques with visible side seams for a fierce sporty effect Sweat-wicking technology Singlets available in mens and kids Ideal for teamwear and sportswear",published,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_redwhite_front-01KPTJ032M47HH9ZPCPZSF1MK9.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_redwhite_front-01KPTJ032M47HH9ZPCPZSF1MK9.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/T448SG_1-01KPTHZT277T8JM17VZER4JCJP.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,S / Red/White,T448SG_REDW_S,,,,,true,false,T448SG_REDW_S,,,,,,,Size,S,Colour,Red/White,,8.80,,,81,,
,ramo-mens-accelerator-cool-dry-singlet-t448sg,Ramo Mens Accelerator Cool Dry Singlet,Accelerator Range,"130 gsm 100% polyester with sweat-wicking capabilities. The cool dry fabric wicks the sweat away from the skin to surface which helps to enhance evaporation. Keeps you cool, dry and comfortable Part of the ACCELERATOR Series: 12 colours Contrasting obliques with visible side seams for a fierce sporty effect Sweat-wicking technology Singlets available in mens and kids Ideal for teamwear and sportswear",published,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_redwhite_front-01KPTJ032M47HH9ZPCPZSF1MK9.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_redwhite_front-01KPTJ032M47HH9ZPCPZSF1MK9.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/T448SG_1-01KPTHZT277T8JM17VZER4JCJP.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XL / Red/White,T448SG_REDW_XL,,,,,true,false,T448SG_REDW_XL,,,,,,,Size,XL,Colour,Red/White,,8.80,,,82,,
,ramo-mens-accelerator-cool-dry-singlet-t448sg,Ramo Mens Accelerator Cool Dry Singlet,Accelerator Range,"130 gsm 100% polyester with sweat-wicking capabilities. The cool dry fabric wicks the sweat away from the skin to surface which helps to enhance evaporation. Keeps you cool, dry and comfortable Part of the ACCELERATOR Series: 12 colours Contrasting obliques with visible side seams for a fierce sporty effect Sweat-wicking technology Singlets available in mens and kids Ideal for teamwear and sportswear",published,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_redwhite_front-01KPTJ032M47HH9ZPCPZSF1MK9.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_redwhite_front-01KPTJ032M47HH9ZPCPZSF1MK9.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/T448SG_1-01KPTHZT277T8JM17VZER4JCJP.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XX / Red/White,T448SG_REDW_XX,,,,,true,false,T448SG_REDW_XX,,,,,,,Size,XX,Colour,Red/White,,8.80,,,83,,
,ramo-mens-accelerator-cool-dry-singlet-t448sg,Ramo Mens Accelerator Cool Dry Singlet,Accelerator Range,"130 gsm 100% polyester with sweat-wicking capabilities. The cool dry fabric wicks the sweat away from the skin to surface which helps to enhance evaporation. Keeps you cool, dry and comfortable Part of the ACCELERATOR Series: 12 colours Contrasting obliques with visible side seams for a fierce sporty effect Sweat-wicking technology Singlets available in mens and kids Ideal for teamwear and sportswear",published,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_royalwhite_front-01KPTJ03ZY13XPZGR3F727K3VQ.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_royalwhite_front-01KPTJ03ZY13XPZGR3F727K3VQ.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/T448SG_1-01KPTHZT277T8JM17VZER4JCJP.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,3X / Royal/White,T448SG_ROYW_3X,,,,,true,false,T448SG_ROYW_3X,,,,,,,Size,3X,Colour,Royal/White,,8.80,,,84,,
,ramo-mens-accelerator-cool-dry-singlet-t448sg,Ramo Mens Accelerator Cool Dry Singlet,Accelerator Range,"130 gsm 100% polyester with sweat-wicking capabilities. The cool dry fabric wicks the sweat away from the skin to surface which helps to enhance evaporation. Keeps you cool, dry and comfortable Part of the ACCELERATOR Series: 12 colours Contrasting obliques with visible side seams for a fierce sporty effect Sweat-wicking technology Singlets available in mens and kids Ideal for teamwear and sportswear",published,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_royalwhite_front-01KPTJ03ZY13XPZGR3F727K3VQ.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_royalwhite_front-01KPTJ03ZY13XPZGR3F727K3VQ.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/T448SG_1-01KPTHZT277T8JM17VZER4JCJP.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,4X / Royal/White,T448SG_ROYW_4X,,,,,true,false,T448SG_ROYW_4X,,,,,,,Size,4X,Colour,Royal/White,,8.80,,,85,,
,ramo-mens-accelerator-cool-dry-singlet-t448sg,Ramo Mens Accelerator Cool Dry Singlet,Accelerator Range,"130 gsm 100% polyester with sweat-wicking capabilities. The cool dry fabric wicks the sweat away from the skin to surface which helps to enhance evaporation. Keeps you cool, dry and comfortable Part of the ACCELERATOR Series: 12 colours Contrasting obliques with visible side seams for a fierce sporty effect Sweat-wicking technology Singlets available in mens and kids Ideal for teamwear and sportswear",published,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_royalwhite_front-01KPTJ03ZY13XPZGR3F727K3VQ.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_royalwhite_front-01KPTJ03ZY13XPZGR3F727K3VQ.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/T448SG_1-01KPTHZT277T8JM17VZER4JCJP.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,L / Royal/White,T448SG_ROYW_L,,,,,true,false,T448SG_ROYW_L,,,,,,,Size,L,Colour,Royal/White,,8.80,,,86,,
,ramo-mens-accelerator-cool-dry-singlet-t448sg,Ramo Mens Accelerator Cool Dry Singlet,Accelerator Range,"130 gsm 100% polyester with sweat-wicking capabilities. The cool dry fabric wicks the sweat away from the skin to surface which helps to enhance evaporation. Keeps you cool, dry and comfortable Part of the ACCELERATOR Series: 12 colours Contrasting obliques with visible side seams for a fierce sporty effect Sweat-wicking technology Singlets available in mens and kids Ideal for teamwear and sportswear",published,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_royalwhite_front-01KPTJ03ZY13XPZGR3F727K3VQ.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t448sg_royalwhite_front-01KPTJ03ZY13XPZGR3F727K3VQ.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/T448SG_1-01KPTHZT277T8JM17VZER4JCJP.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,M / Royal/White,T448SG_ROYW_M,,,,,true,false,T448SG_ROYW_M,,,,,,,Size,M,Colour,Royal/White,,8.80,,,87,,
