Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,ramo-women-s-hanley-t-shirt-t107ld,Ramo Women's Hanley T-shirt,Henley,200 gsm 100% combed super-fine cotton 1x1 baby rib Henley collar cap sleeves,published,https://bucket-production-17d1.up.railway.app/medusa-media/t107ld_white_front-01KPTHDX47GRAN91CW1SJKWXDK.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t107ld_white_front-01KPTHDX47GRAN91CW1SJKWXDK.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/t107ld_1-01KPTHDQS42G8M4TQCX5SC03SP.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,18 / White,T107LD_WH_18,,,,,true,false,T107LD_WH_18,,,,,,,Size,18,Colour,White,,9.00,,,36,,
,ramo-women-s-hanley-t-shirt-t107ld,Ramo Women's Hanley T-shirt,Henley,200 gsm 100% combed super-fine cotton 1x1 baby rib Henley collar cap sleeves,published,https://bucket-production-17d1.up.railway.app/medusa-media/t107ld_white_front-01KPTHDX47GRAN91CW1SJKWXDK.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t107ld_white_front-01KPTHDX47GRAN91CW1SJKWXDK.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/t107ld_1-01KPTHDQS42G8M4TQCX5SC03SP.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,8 / White,T107LD_WH_8,,,,,true,false,T107LD_WH_8,,,,,,,Size,8,Colour,White,,9.00,,,37,,
,ramo-men-s-unisex-hype-unisex-t-shirt-t111hd,Ramo Men's / Unisex Hype Unisex T-shirt,Hype Tee,160 gsm colours 150 gsm white 100% Cotton Elastane ribbing on neckline and sleeve Crew Neck Modern Fit,published,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_1-01KPTHDZ47E8F7GW2GQBJZRW7Q.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,3X / Azure,T111HD_AZ_3X,,,,,true,false,T111HD_AZ_3X,,,,,,,Size,3X,Colour,Azure,,5.00,,,0,,
,ramo-men-s-unisex-hype-unisex-t-shirt-t111hd,Ramo Men's / Unisex Hype Unisex T-shirt,Hype Tee,160 gsm colours 150 gsm white 100% Cotton Elastane ribbing on neckline and sleeve Crew Neck Modern Fit,published,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_1-01KPTHDZ47E8F7GW2GQBJZRW7Q.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,4X / Azure,T111HD--5_AZ_4X,,,,,true,false,T111HD--5_AZ_4X,,,,,,,Size,4X,Colour,Azure,,6.50,,,1,,
,ramo-men-s-unisex-hype-unisex-t-shirt-t111hd,Ramo Men's / Unisex Hype Unisex T-shirt,Hype Tee,160 gsm colours 150 gsm white 100% Cotton Elastane ribbing on neckline and sleeve Crew Neck Modern Fit,published,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_1-01KPTHDZ47E8F7GW2GQBJZRW7Q.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,5X / Azure,T111HD--5_AZ_5X,,,,,true,false,T111HD--5_AZ_5X,,,,,,,Size,5X,Colour,Azure,,6.50,,,2,,
,ramo-men-s-unisex-hype-unisex-t-shirt-t111hd,Ramo Men's / Unisex Hype Unisex T-shirt,Hype Tee,160 gsm colours 150 gsm white 100% Cotton Elastane ribbing on neckline and sleeve Crew Neck Modern Fit,published,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_1-01KPTHDZ47E8F7GW2GQBJZRW7Q.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,L / Azure,T111HD_AZ_L,,,,,true,false,T111HD_AZ_L,,,,,,,Size,L,Colour,Azure,,5.00,,,3,,
,ramo-men-s-unisex-hype-unisex-t-shirt-t111hd,Ramo Men's / Unisex Hype Unisex T-shirt,Hype Tee,160 gsm colours 150 gsm white 100% Cotton Elastane ribbing on neckline and sleeve Crew Neck Modern Fit,published,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_1-01KPTHDZ47E8F7GW2GQBJZRW7Q.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,M / Azure,T111HD_AZ_M,,,,,true,false,T111HD_AZ_M,,,,,,,Size,M,Colour,Azure,,5.00,,,4,,
,ramo-men-s-unisex-hype-unisex-t-shirt-t111hd,Ramo Men's / Unisex Hype Unisex T-shirt,Hype Tee,160 gsm colours 150 gsm white 100% Cotton Elastane ribbing on neckline and sleeve Crew Neck Modern Fit,published,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_1-01KPTHDZ47E8F7GW2GQBJZRW7Q.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,S / Azure,T111HD_AZ_S,,,,,true,false,T111HD_AZ_S,,,,,,,Size,S,Colour,Azure,,5.00,,,5,,
,ramo-men-s-unisex-hype-unisex-t-shirt-t111hd,Ramo Men's / Unisex Hype Unisex T-shirt,Hype Tee,160 gsm colours 150 gsm white 100% Cotton Elastane ribbing on neckline and sleeve Crew Neck Modern Fit,published,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_1-01KPTHDZ47E8F7GW2GQBJZRW7Q.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XL / Azure,T111HD_AZ_XL,,,,,true,false,T111HD_AZ_XL,,,,,,,Size,XL,Colour,Azure,,5.00,,,6,,
,ramo-men-s-unisex-hype-unisex-t-shirt-t111hd,Ramo Men's / Unisex Hype Unisex T-shirt,Hype Tee,160 gsm colours 150 gsm white 100% Cotton Elastane ribbing on neckline and sleeve Crew Neck Modern Fit,published,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_azure_front-01KPTHDY8Y4ZD4QVTPZTZ2G16K.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/t111hd_1-01KPTHDZ47E8F7GW2GQBJZRW7Q.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XS / Azure,T111HD_AZ_XS,,,,,true,false,T111HD_AZ_XS,,,,,,,Size,XS,Colour,Azure,,5.00,,,7,,
