Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,ramo-mens-kangaroo-pocket-hoodies-tp212h,Ramo Mens Kangaroo Pocket Hoodies,Kangaroo Pocket,"Midweight Brushed Fleece Hoodie - 25 colours available. Our legendary OG Kangaroo Pocket Hoodie is the ultimate staple for your wardrobe or brand. Engineered with 320 GSM poly-blend, this hoodie offers the perfect balance of premium softness and long-term durability. Vibrant colour selection: Available in 25 colours to perfecly match your team colurs or brand identity. For more colours, you can even check out our Kangaroo Pocket Max Hoodie (TP212HX). Superior Comfort and warmth: Features a brushed inner lining for maximum warmth Pro-design features: Classic kangaroo pocket and adjustable drawstrings with easy-to-remove toggles for a clean look Looking for something similar but different? Check out our latest Kangaroo Pocket Max design (TP212HX). It has been re-engineered to MAXIMISE print surface with it's cordless design and streamline neck, plus high-cotton percentage.",published,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_coralred_front-01KPTJAFHE04G3K6XMSAEVZ65S.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_coralred_front-01KPTJAFHE04G3K6XMSAEVZ65S.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_azure_front-01KPTJAAT4H7QGNE9D02P42VC6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,L / Coral Red,TP212H_CR_L,,,,,true,false,TP212H_CR_L,,,,,,,Size,L,Colour,Coral Red,,20.00,,,37,,
,ramo-mens-kangaroo-pocket-hoodies-tp212h,Ramo Mens Kangaroo Pocket Hoodies,Kangaroo Pocket,"Midweight Brushed Fleece Hoodie - 25 colours available. Our legendary OG Kangaroo Pocket Hoodie is the ultimate staple for your wardrobe or brand. Engineered with 320 GSM poly-blend, this hoodie offers the perfect balance of premium softness and long-term durability. Vibrant colour selection: Available in 25 colours to perfecly match your team colurs or brand identity. For more colours, you can even check out our Kangaroo Pocket Max Hoodie (TP212HX). Superior Comfort and warmth: Features a brushed inner lining for maximum warmth Pro-design features: Classic kangaroo pocket and adjustable drawstrings with easy-to-remove toggles for a clean look Looking for something similar but different? Check out our latest Kangaroo Pocket Max design (TP212HX). It has been re-engineered to MAXIMISE print surface with it's cordless design and streamline neck, plus high-cotton percentage.",published,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_coralred_detail10-01KPTJAGBZCED347V4S8SWNEB9.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_coralred_detail10-01KPTJAGBZCED347V4S8SWNEB9.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_azure_front-01KPTJAAT4H7QGNE9D02P42VC6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,M / Coral Red,TP212H_CR_M,,,,,true,false,TP212H_CR_M,,,,,,,Size,M,Colour,Coral Red,,20.00,,,38,,
,ramo-mens-kangaroo-pocket-hoodies-tp212h,Ramo Mens Kangaroo Pocket Hoodies,Kangaroo Pocket,"Midweight Brushed Fleece Hoodie - 25 colours available. Our legendary OG Kangaroo Pocket Hoodie is the ultimate staple for your wardrobe or brand. Engineered with 320 GSM poly-blend, this hoodie offers the perfect balance of premium softness and long-term durability. Vibrant colour selection: Available in 25 colours to perfecly match your team colurs or brand identity. For more colours, you can even check out our Kangaroo Pocket Max Hoodie (TP212HX). Superior Comfort and warmth: Features a brushed inner lining for maximum warmth Pro-design features: Classic kangaroo pocket and adjustable drawstrings with easy-to-remove toggles for a clean look Looking for something similar but different? Check out our latest Kangaroo Pocket Max design (TP212HX). It has been re-engineered to MAXIMISE print surface with it's cordless design and streamline neck, plus high-cotton percentage.",published,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_coralred_front-01KPTJAFHE04G3K6XMSAEVZ65S.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_coralred_front-01KPTJAFHE04G3K6XMSAEVZ65S.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_azure_front-01KPTJAAT4H7QGNE9D02P42VC6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,S / Coral Red,TP212H_CR_S,,,,,true,false,TP212H_CR_S,,,,,,,Size,S,Colour,Coral Red,,20.00,,,39,,
,ramo-mens-kangaroo-pocket-hoodies-tp212h,Ramo Mens Kangaroo Pocket Hoodies,Kangaroo Pocket,"Midweight Brushed Fleece Hoodie - 25 colours available. Our legendary OG Kangaroo Pocket Hoodie is the ultimate staple for your wardrobe or brand. Engineered with 320 GSM poly-blend, this hoodie offers the perfect balance of premium softness and long-term durability. Vibrant colour selection: Available in 25 colours to perfecly match your team colurs or brand identity. For more colours, you can even check out our Kangaroo Pocket Max Hoodie (TP212HX). Superior Comfort and warmth: Features a brushed inner lining for maximum warmth Pro-design features: Classic kangaroo pocket and adjustable drawstrings with easy-to-remove toggles for a clean look Looking for something similar but different? Check out our latest Kangaroo Pocket Max design (TP212HX). It has been re-engineered to MAXIMISE print surface with it's cordless design and streamline neck, plus high-cotton percentage.",published,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_coralred_front-01KPTJAFHE04G3K6XMSAEVZ65S.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_coralred_front-01KPTJAFHE04G3K6XMSAEVZ65S.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_azure_front-01KPTJAAT4H7QGNE9D02P42VC6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XL / Coral Red,TP212H_CR_XL,,,,,true,false,TP212H_CR_XL,,,,,,,Size,XL,Colour,Coral Red,,20.00,,,40,,
,ramo-mens-kangaroo-pocket-hoodies-tp212h,Ramo Mens Kangaroo Pocket Hoodies,Kangaroo Pocket,"Midweight Brushed Fleece Hoodie - 25 colours available. Our legendary OG Kangaroo Pocket Hoodie is the ultimate staple for your wardrobe or brand. Engineered with 320 GSM poly-blend, this hoodie offers the perfect balance of premium softness and long-term durability. Vibrant colour selection: Available in 25 colours to perfecly match your team colurs or brand identity. For more colours, you can even check out our Kangaroo Pocket Max Hoodie (TP212HX). Superior Comfort and warmth: Features a brushed inner lining for maximum warmth Pro-design features: Classic kangaroo pocket and adjustable drawstrings with easy-to-remove toggles for a clean look Looking for something similar but different? Check out our latest Kangaroo Pocket Max design (TP212HX). It has been re-engineered to MAXIMISE print surface with it's cordless design and streamline neck, plus high-cotton percentage.",published,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_coralred_front-01KPTJAFHE04G3K6XMSAEVZ65S.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_coralred_front-01KPTJAFHE04G3K6XMSAEVZ65S.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_azure_front-01KPTJAAT4H7QGNE9D02P42VC6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,XX / Coral Red,TP212H_CR_XX,,,,,true,false,TP212H_CR_XX,,,,,,,Size,XX,Colour,Coral Red,,20.00,,,41,,
,ramo-mens-kangaroo-pocket-hoodies-tp212h,Ramo Mens Kangaroo Pocket Hoodies,Kangaroo Pocket,"Midweight Brushed Fleece Hoodie - 25 colours available. Our legendary OG Kangaroo Pocket Hoodie is the ultimate staple for your wardrobe or brand. Engineered with 320 GSM poly-blend, this hoodie offers the perfect balance of premium softness and long-term durability. Vibrant colour selection: Available in 25 colours to perfecly match your team colurs or brand identity. For more colours, you can even check out our Kangaroo Pocket Max Hoodie (TP212HX). Superior Comfort and warmth: Features a brushed inner lining for maximum warmth Pro-design features: Classic kangaroo pocket and adjustable drawstrings with easy-to-remove toggles for a clean look Looking for something similar but different? Check out our latest Kangaroo Pocket Max design (TP212HX). It has been re-engineered to MAXIMISE print surface with it's cordless design and streamline neck, plus high-cotton percentage.",published,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_darkmarl_front-01KPTJAHDX0BTWYXR19CBK4KWY.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_darkmarl_front-01KPTJAHDX0BTWYXR19CBK4KWY.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_azure_front-01KPTJAAT4H7QGNE9D02P42VC6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,3X / Dark Marl,TP212H_DM_3X,,,,,true,false,TP212H_DM_3X,,,,,,,Size,3X,Colour,Dark Marl,,20.00,,,42,,
,ramo-mens-kangaroo-pocket-hoodies-tp212h,Ramo Mens Kangaroo Pocket Hoodies,Kangaroo Pocket,"Midweight Brushed Fleece Hoodie - 25 colours available. Our legendary OG Kangaroo Pocket Hoodie is the ultimate staple for your wardrobe or brand. Engineered with 320 GSM poly-blend, this hoodie offers the perfect balance of premium softness and long-term durability. Vibrant colour selection: Available in 25 colours to perfecly match your team colurs or brand identity. For more colours, you can even check out our Kangaroo Pocket Max Hoodie (TP212HX). Superior Comfort and warmth: Features a brushed inner lining for maximum warmth Pro-design features: Classic kangaroo pocket and adjustable drawstrings with easy-to-remove toggles for a clean look Looking for something similar but different? Check out our latest Kangaroo Pocket Max design (TP212HX). It has been re-engineered to MAXIMISE print surface with it's cordless design and streamline neck, plus high-cotton percentage.",published,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_darkmarl_front-01KPTJAHDX0BTWYXR19CBK4KWY.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_darkmarl_front-01KPTJAHDX0BTWYXR19CBK4KWY.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_azure_front-01KPTJAAT4H7QGNE9D02P42VC6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,4X / Dark Marl,TP212H--5_DM_4X,,,,,true,false,TP212H--5_DM_4X,,,,,,,Size,4X,Colour,Dark Marl,,26.00,,,43,,
,ramo-mens-kangaroo-pocket-hoodies-tp212h,Ramo Mens Kangaroo Pocket Hoodies,Kangaroo Pocket,"Midweight Brushed Fleece Hoodie - 25 colours available. Our legendary OG Kangaroo Pocket Hoodie is the ultimate staple for your wardrobe or brand. Engineered with 320 GSM poly-blend, this hoodie offers the perfect balance of premium softness and long-term durability. Vibrant colour selection: Available in 25 colours to perfecly match your team colurs or brand identity. For more colours, you can even check out our Kangaroo Pocket Max Hoodie (TP212HX). Superior Comfort and warmth: Features a brushed inner lining for maximum warmth Pro-design features: Classic kangaroo pocket and adjustable drawstrings with easy-to-remove toggles for a clean look Looking for something similar but different? Check out our latest Kangaroo Pocket Max design (TP212HX). It has been re-engineered to MAXIMISE print surface with it's cordless design and streamline neck, plus high-cotton percentage.",published,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_darkmarl_front-01KPTJAHDX0BTWYXR19CBK4KWY.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_darkmarl_front-01KPTJAHDX0BTWYXR19CBK4KWY.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_azure_front-01KPTJAAT4H7QGNE9D02P42VC6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,5X / Dark Marl,TP212H--5_DM_5X,,,,,true,false,TP212H--5_DM_5X,,,,,,,Size,5X,Colour,Dark Marl,,26.00,,,44,,
,ramo-mens-kangaroo-pocket-hoodies-tp212h,Ramo Mens Kangaroo Pocket Hoodies,Kangaroo Pocket,"Midweight Brushed Fleece Hoodie - 25 colours available. Our legendary OG Kangaroo Pocket Hoodie is the ultimate staple for your wardrobe or brand. Engineered with 320 GSM poly-blend, this hoodie offers the perfect balance of premium softness and long-term durability. Vibrant colour selection: Available in 25 colours to perfecly match your team colurs or brand identity. For more colours, you can even check out our Kangaroo Pocket Max Hoodie (TP212HX). Superior Comfort and warmth: Features a brushed inner lining for maximum warmth Pro-design features: Classic kangaroo pocket and adjustable drawstrings with easy-to-remove toggles for a clean look Looking for something similar but different? Check out our latest Kangaroo Pocket Max design (TP212HX). It has been re-engineered to MAXIMISE print surface with it's cordless design and streamline neck, plus high-cotton percentage.",published,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_darkmarl_front-01KPTJAHDX0BTWYXR19CBK4KWY.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_darkmarl_front-01KPTJAHDX0BTWYXR19CBK4KWY.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_azure_front-01KPTJAAT4H7QGNE9D02P42VC6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,L / Dark Marl,TP212H_DM_L,,,,,true,false,TP212H_DM_L,,,,,,,Size,L,Colour,Dark Marl,,20.00,,,45,,
,ramo-mens-kangaroo-pocket-hoodies-tp212h,Ramo Mens Kangaroo Pocket Hoodies,Kangaroo Pocket,"Midweight Brushed Fleece Hoodie - 25 colours available. Our legendary OG Kangaroo Pocket Hoodie is the ultimate staple for your wardrobe or brand. Engineered with 320 GSM poly-blend, this hoodie offers the perfect balance of premium softness and long-term durability. Vibrant colour selection: Available in 25 colours to perfecly match your team colurs or brand identity. For more colours, you can even check out our Kangaroo Pocket Max Hoodie (TP212HX). Superior Comfort and warmth: Features a brushed inner lining for maximum warmth Pro-design features: Classic kangaroo pocket and adjustable drawstrings with easy-to-remove toggles for a clean look Looking for something similar but different? Check out our latest Kangaroo Pocket Max design (TP212HX). It has been re-engineered to MAXIMISE print surface with it's cordless design and streamline neck, plus high-cotton percentage.",published,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_darkmarl_detail2-01KPTJAJKA6MD22XH3V48FP2KM.jpg,,,,,,,,,true,,,,,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_darkmarl_detail2-01KPTJAJKA6MD22XH3V48FP2KM.jpg,https://bucket-production-17d1.up.railway.app/medusa-media/tp212h_azure_front-01KPTJAAT4H7QGNE9D02P42VC6.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,,,,,M / Dark Marl,TP212H_DM_M,,,,,true,false,TP212H_DM_M,,,,,,,Size,M,Colour,Dark Marl,,20.00,,,46,,
